Imagen,Frontal,Metricas
00_17_1680259571821_rgb.png,NO,Dev:10.61 Ratio:0.02
00_17_1680259621191_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262422973_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262528036_rgb.png,SÍ,Dev:0.13 Ratio:0.54
00_17_1680262273050_rgb.png,NO,Dev:3.82 Ratio:0.05
00_17_1680262351924_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680262678558_rgb.png,NO,Dev:30.08 Ratio:0.01
00_17_1680259758182_rgb.png,NO,Dev:0.71 Ratio:0.21
00_17_1680262577708_rgb.png,NO,Dev:3.01 Ratio:0.09
00_17_1680262543991_rgb.png,NO,Dev:2.54 Ratio:0.10
00_17_1680259601623_rgb.png,SÍ,Dev:0.05 Ratio:0.59
00_17_1680262606005_rgb.png,NO,Dev:1.84 Ratio:0.11
00_17_1680262450669_rgb.png,SÍ,Dev:0.06 Ratio:0.47
00_17_1680262210137_rgb.png,NO,Dev:2.95 Ratio:0.06
00_17_1680262436520_rgb.png,NO,Dev:0.20 Ratio:0.50
00_17_1680262691500_rgb.png,NO,Dev:5.91 Ratio:0.05
00_17_1680262598479_rgb.png,NO,Dev:0.87 Ratio:0.18
00_17_1680259640158_rgb.png,SÍ,Dev:0.05 Ratio:0.52
00_17_1680262198999_rgb.png,NO,Dev:97.65 Ratio:0.00
00_17_1680262342592_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680262558441_rgb.png,NO,Dev:3.68 Ratio:0.06
00_17_1680262505759_rgb.png,SÍ,Dev:0.04 Ratio:0.50
00_17_1680259630826_rgb.png,SÍ,Dev:0.13 Ratio:0.49
00_17_1680262689694_rgb.png,NO,Dev:1.47 Ratio:0.20
00_17_1680262649654_rgb.png,NO,Dev:1.87 Ratio:0.14
00_17_1680259665751_rgb.png,SÍ,Dev:0.01 Ratio:0.63
00_17_1680262363965_rgb.png,SÍ,Dev:0.07 Ratio:0.55
00_17_1680259571520_rgb.png,NO,Dev:4.12 Ratio:0.05
00_17_1680259563091_rgb.png,NO,Dev:4.32 Ratio:0.09
00_17_1680259583559_rgb.png,NO,Dev:1.97 Ratio:0.12
00_17_1680262547002_rgb.png,NO,Dev:2.79 Ratio:0.09
00_17_1680262343194_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262741474_rgb.png,NO,Dev:0.34 Ratio:0.40
00_17_1680259594699_rgb.png,NO,Dev:1.61 Ratio:0.14
00_17_1680262624369_rgb.png,NO,Dev:1.47 Ratio:0.14
00_17_1680262183948_rgb.png,NO,Dev:11.97 Ratio:0.02
00_17_1680262184249_rgb.png,NO,Dev:10.92 Ratio:0.02
00_17_1680259585065_rgb.png,NO,Dev:1.73 Ratio:0.17
00_17_1680262174616_rgb.png,NO,Dev:11.52 Ratio:0.02
00_17_1680259797624_rgb.png,NO,Dev:12.15 Ratio:0.02
00_17_1680262691801_rgb.png,NO,Dev:18.76 Ratio:0.01
00_17_1680262436821_rgb.png,NO,Dev:0.29 Ratio:0.49
00_17_1680259815384_rgb.png,NO,Dev:10.09 Ratio:0.03
00_17_1680259520640_rgb.png,NO,Dev:2.60 Ratio:0.07
00_17_1680262666818_rgb.png,NO,Dev:3.38 Ratio:0.06
00_17_1680262559043_rgb.png,NO,Dev:6.74 Ratio:0.03
00_17_1680259787085_rgb.png,NO,Dev:1.70 Ratio:0.21
00_17_1680262352526_rgb.png,SÍ,Dev:0.09 Ratio:0.52
00_17_1680262404608_rgb.png,SÍ,Dev:0.15 Ratio:0.49
00_17_1680259477279_rgb.png,NO,Dev:2.84 Ratio:0.06
00_17_1680262336872_rgb.png,NO,Dev:1.49 Ratio:0.11
00_17_1680259535694_rgb.png,NO,Dev:2.39 Ratio:0.08
00_17_1680259550747_rgb.png,NO,Dev:2.83 Ratio:0.08
00_17_1680262459098_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680259814782_rgb.png,NO,Dev:3.32 Ratio:0.09
00_17_1680262546400_rgb.png,NO,Dev:2.26 Ratio:0.11
00_17_1680259719946_rgb.png,NO,Dev:2.19 Ratio:0.11
00_17_1680262416349_rgb.png,SÍ,Dev:0.09 Ratio:0.53
00_17_1680259710008_rgb.png,NO,Dev:0.30 Ratio:0.88
00_17_1680259807558_rgb.png,NO,Dev:37.39 Ratio:0.01
00_17_1680259496552_rgb.png,NO,Dev:1.15 Ratio:0.14
00_17_1680262522617_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680259720849_rgb.png,NO,Dev:4.34 Ratio:0.06
00_17_1680259648288_rgb.png,SÍ,Dev:0.04 Ratio:0.54
00_17_1680259831641_rgb.png,NO,Dev:1.29 Ratio:0.19
00_17_1680259473363_rgb.png,NO,Dev:9.22 Ratio:0.02
00_17_1680262540077_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262513886_rgb.png,SÍ,Dev:0.10 Ratio:0.54
00_17_1680262357643_rgb.png,SÍ,Dev:0.11 Ratio:0.50
00_17_1680259747344_rgb.png,NO,Dev:16.27 Ratio:0.02
00_17_1680262274555_rgb.png,NO,Dev:4.08 Ratio:0.04
00_17_1680259469445_rgb.png,NO,Dev:1.87 Ratio:0.10
00_17_1680259710309_rgb.png,NO,Dev:0.22 Ratio:0.86
00_17_1680262575299_rgb.png,NO,Dev:32.77 Ratio:0.01
00_17_1680262416048_rgb.png,SÍ,Dev:0.11 Ratio:0.52
00_17_1680262622262_rgb.png,NO,Dev:1.54 Ratio:0.14
00_17_1680259473062_rgb.png,NO,Dev:5.08 Ratio:0.04
00_17_1680262346205_rgb.png,SÍ,Dev:0.06 Ratio:0.51
00_17_1680262684276_rgb.png,NO,Dev:3.20 Ratio:0.07
00_17_1680262345302_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680262669828_rgb.png,NO,Dev:8.56 Ratio:0.03
00_17_1680259550446_rgb.png,NO,Dev:1.59 Ratio:0.11
00_17_1680262459399_rgb.png,SÍ,Dev:0.00 Ratio:0.54
00_17_1680259715127_rgb.png,NO,Dev:0.30 Ratio:0.54
00_17_1680259486613_rgb.png,NO,Dev:3.40 Ratio:0.06
00_17_1680262546701_rgb.png,NO,Dev:2.57 Ratio:0.10
00_17_1680259684720_rgb.png,SÍ,Dev:0.02 Ratio:0.76
00_17_1680262672236_rgb.png,NO,Dev:32.03 Ratio:0.01
00_17_1680262327238_rgb.png,NO,Dev:1.03 Ratio:0.14
00_17_1680259485710_rgb.png,NO,Dev:2.79 Ratio:0.08
00_17_1680259504080_rgb.png,NO,Dev:2.52 Ratio:0.07
00_17_1680262598780_rgb.png,NO,Dev:0.89 Ratio:0.18
00_17_1680262564461_rgb.png,NO,Dev:8.36 Ratio:0.03
00_17_1680262275157_rgb.png,NO,Dev:4.03 Ratio:0.05
00_17_1680259665450_rgb.png,SÍ,Dev:0.04 Ratio:0.87
00_17_1680262630388_rgb.png,NO,Dev:1.88 Ratio:0.11
00_17_1680259569112_rgb.png,NO,Dev:2.38 Ratio:0.15
00_17_1680259539308_rgb.png,NO,Dev:2.53 Ratio:0.10
00_17_1680262414844_rgb.png,SÍ,Dev:0.16 Ratio:0.52
00_17_1680259686225_rgb.png,SÍ,Dev:0.04 Ratio:0.60
00_17_1680262547303_rgb.png,NO,Dev:4.25 Ratio:0.06
00_17_1680262741775_rgb.png,NO,Dev:0.39 Ratio:0.43
00_17_1680259685322_rgb.png,SÍ,Dev:0.03 Ratio:0.78
00_17_1680262253786_rgb.png,NO,Dev:15.43 Ratio:0.01
00_17_1680262390158_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680262229403_rgb.png,NO,Dev:10.65 Ratio:0.02
00_17_1680262344700_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680259482999_rgb.png,NO,Dev:4.92 Ratio:0.04
00_17_1680262242648_rgb.png,NO,Dev:35.37 Ratio:0.01
00_17_1680262283286_rgb.png,NO,Dev:2.43 Ratio:0.08
00_17_1680259613063_rgb.png,SÍ,Dev:0.05 Ratio:0.57
00_17_1680262527734_rgb.png,SÍ,Dev:0.09 Ratio:0.56
00_17_1680262313692_rgb.png,NO,Dev:4.93 Ratio:0.04
00_17_1680262655374_rgb.png,NO,Dev:31.56 Ratio:0.01
00_17_1680259688934_rgb.png,NO,Dev:0.24 Ratio:0.79
00_17_1680262217061_rgb.png,NO,Dev:8.60 Ratio:0.03
00_17_1680259538706_rgb.png,NO,Dev:2.23 Ratio:0.10
00_17_1680259834050_rgb.png,NO,Dev:1.52 Ratio:0.18
00_17_1680259826223_rgb.png,NO,Dev:1.58 Ratio:0.17
00_17_1680259838266_rgb.png,NO,Dev:16.84 Ratio:0.02
00_17_1680262361556_rgb.png,SÍ,Dev:0.04 Ratio:0.55
00_17_1680262572288_rgb.png,NO,Dev:5.71 Ratio:0.04
00_17_1680262654772_rgb.png,NO,Dev:4.13 Ratio:0.16
00_17_1680262273351_rgb.png,NO,Dev:4.29 Ratio:0.04
00_17_1680259813277_rgb.png,NO,Dev:6.46 Ratio:0.04
00_17_1680262485588_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680262586739_rgb.png,NO,Dev:2.29 Ratio:0.08
00_17_1680259662139_rgb.png,SÍ,Dev:0.03 Ratio:0.55
00_17_1680262635505_rgb.png,NO,Dev:2.65 Ratio:0.07
00_17_1680262588244_rgb.png,NO,Dev:1.73 Ratio:0.10
00_17_1680259551048_rgb.png,NO,Dev:4.10 Ratio:0.05
00_17_1680262458797_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680262282684_rgb.png,NO,Dev:3.38 Ratio:0.06
00_17_1680262295629_rgb.png,NO,Dev:3.15 Ratio:0.08
00_17_1680259623901_rgb.png,SÍ,Dev:0.00 Ratio:0.56
00_17_1680262348914_rgb.png,SÍ,Dev:0.10 Ratio:0.49
00_17_1680262339281_rgb.png,NO,Dev:0.42 Ratio:0.47
00_17_1680262315498_rgb.png,NO,Dev:13.93 Ratio:0.02
00_17_1680259825320_rgb.png,NO,Dev:58.84 Ratio:0.00
00_17_1680262574697_rgb.png,NO,Dev:19.13 Ratio:0.01
00_17_1680262385642_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680259783473_rgb.png,NO,Dev:4.50 Ratio:0.07
00_17_1680259568811_rgb.png,NO,Dev:4.12 Ratio:0.10
00_17_1680259484806_rgb.png,NO,Dev:3.38 Ratio:0.06
00_17_1680262613531_rgb.png,NO,Dev:3.56 Ratio:0.07
00_17_1680259811772_rgb.png,NO,Dev:2.74 Ratio:0.20
00_17_1680259704890_rgb.png,SÍ,Dev:0.00 Ratio:0.56
00_17_1680259812675_rgb.png,NO,Dev:12.48 Ratio:0.03
00_17_1680259500166_rgb.png,NO,Dev:2.55 Ratio:0.07
00_17_1680262656277_rgb.png,NO,Dev:6.64 Ratio:0.03
00_17_1680262443746_rgb.png,NO,Dev:0.18 Ratio:0.52
00_17_1680259740721_rgb.png,NO,Dev:9.07 Ratio:0.03
00_17_1680259753666_rgb.png,NO,Dev:20.48 Ratio:0.01
00_17_1680262630990_rgb.png,NO,Dev:1.43 Ratio:0.15
00_17_1680262553625_rgb.png,NO,Dev:4.21 Ratio:0.06
00_17_1680259750053_rgb.png,NO,Dev:3.45 Ratio:0.07
00_17_1680262466322_rgb.png,SÍ,Dev:0.03 Ratio:1.01
00_17_1680259567606_rgb.png,NO,Dev:16.31 Ratio:0.01
00_17_1680262219168_rgb.png,NO,Dev:2.73 Ratio:0.06
00_17_1680259539910_rgb.png,NO,Dev:1.38 Ratio:0.23
00_17_1680262642430_rgb.png,NO,Dev:3.95 Ratio:0.05
00_17_1680259827729_rgb.png,NO,Dev:0.89 Ratio:0.27
00_17_1680259789494_rgb.png,NO,Dev:148.92 Ratio:0.00
00_17_1680262250775_rgb.png,NO,Dev:3.08 Ratio:0.06
00_17_1680262584330_rgb.png,NO,Dev:3.48 Ratio:0.07
00_17_1680262221274_rgb.png,NO,Dev:40.15 Ratio:0.01
00_17_1680259481493_rgb.png,NO,Dev:4.69 Ratio:0.04
00_17_1680259461311_rgb.png,NO,Dev:4.52 Ratio:0.05
00_17_1680259774139_rgb.png,NO,Dev:11.79 Ratio:0.02
00_17_1680262430799_rgb.png,SÍ,Dev:0.03 Ratio:0.51
00_17_1680262218867_rgb.png,NO,Dev:4.55 Ratio:0.04
00_17_1680262297435_rgb.png,NO,Dev:5.86 Ratio:0.04
00_17_1680259736806_rgb.png,NO,Dev:34.59 Ratio:0.01
00_17_1680262220672_rgb.png,NO,Dev:1.73 Ratio:0.11
00_17_1680259710911_rgb.png,SÍ,Dev:0.01 Ratio:0.58
00_17_1680262643032_rgb.png,NO,Dev:2.64 Ratio:0.07
00_17_1680262277264_rgb.png,NO,Dev:6.06 Ratio:0.03
00_17_1680259741323_rgb.png,NO,Dev:3.26 Ratio:0.08
00_17_1680259492335_rgb.png,NO,Dev:26.29 Ratio:0.01
00_17_1680259835857_rgb.png,NO,Dev:2.82 Ratio:0.09
00_17_1680259836459_rgb.png,NO,Dev:2.13 Ratio:0.12
00_17_1680262243852_rgb.png,NO,Dev:14.35 Ratio:0.01
00_17_1680259618482_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680259647987_rgb.png,SÍ,Dev:0.04 Ratio:0.57
00_17_1680262206826_rgb.png,NO,Dev:2.59 Ratio:0.05
00_17_1680262620155_rgb.png,NO,Dev:1.97 Ratio:0.11
00_17_1680262495221_rgb.png,SÍ,Dev:0.12 Ratio:0.55
00_17_1680262717691_rgb.png,NO,Dev:1.82 Ratio:0.12
00_17_1680262477760_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680259772333_rgb.png,NO,Dev:5.98 Ratio:0.04
00_17_1680262445251_rgb.png,SÍ,Dev:0.16 Ratio:0.52
00_17_1680262179432_rgb.png,NO,Dev:43.56 Ratio:0.00
00_17_1680259596204_rgb.png,NO,Dev:2.90 Ratio:0.09
00_17_1680259734397_rgb.png,NO,Dev:20.81 Ratio:0.01
00_17_1680262307973_rgb.png,NO,Dev:3.01 Ratio:0.07
00_17_1680262252280_rgb.png,NO,Dev:7.24 Ratio:0.03
00_17_1680262484082_rgb.png,SÍ,Dev:0.01 Ratio:0.53
00_17_1680262480168_rgb.png,NO,Dev:0.27 Ratio:0.54
00_17_1680262667420_rgb.png,NO,Dev:2.96 Ratio:0.07
00_17_1680259818696_rgb.png,NO,Dev:25.15 Ratio:0.01
00_17_1680259679601_rgb.png,SÍ,Dev:0.01 Ratio:0.54
00_17_1680259619084_rgb.png,SÍ,Dev:0.01 Ratio:0.54
00_17_1680259632933_rgb.png,SÍ,Dev:0.05 Ratio:0.58
00_17_1680259784377_rgb.png,NO,Dev:3.63 Ratio:0.07
00_17_1680262310080_rgb.png,NO,Dev:1.82 Ratio:0.10
00_17_1680262593361_rgb.png,NO,Dev:0.86 Ratio:0.19
00_17_1680259771429_rgb.png,NO,Dev:32.87 Ratio:0.01
00_17_1680259704288_rgb.png,SÍ,Dev:0.06 Ratio:0.61
00_17_1680259835556_rgb.png,NO,Dev:5.60 Ratio:0.05
00_17_1680259737710_rgb.png,NO,Dev:4.89 Ratio:0.05
00_17_1680262705650_rgb.png,NO,Dev:217.20 Ratio:0.00
00_17_1680259819298_rgb.png,NO,Dev:4.34 Ratio:0.07
00_17_1680262632194_rgb.png,NO,Dev:1.63 Ratio:0.12
00_17_1680262320916_rgb.png,NO,Dev:3.14 Ratio:0.07
00_17_1680262736055_rgb.png,NO,Dev:4.62 Ratio:0.06
00_17_1680262188463_rgb.png,NO,Dev:2.76 Ratio:0.06
00_17_1680262304360_rgb.png,NO,Dev:3.15 Ratio:0.07
00_17_1680259543823_rgb.png,NO,Dev:2.40 Ratio:0.14
00_17_1680262420866_rgb.png,SÍ,Dev:0.08 Ratio:0.49
00_17_1680262581620_rgb.png,NO,Dev:2.44 Ratio:0.08
00_17_1680262388051_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680262608414_rgb.png,NO,Dev:3.84 Ratio:0.06
00_17_1680259616976_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262556335_rgb.png,NO,Dev:4.14 Ratio:0.05
00_17_1680262545497_rgb.png,NO,Dev:2.69 Ratio:0.09
00_17_1680262309477_rgb.png,NO,Dev:4.31 Ratio:0.05
00_17_1680262676149_rgb.png,NO,Dev:6.77 Ratio:0.05
00_17_1680259832846_rgb.png,NO,Dev:1.32 Ratio:0.21
00_17_1680262512081_rgb.png,SÍ,Dev:0.04 Ratio:0.52
00_17_1680262611725_rgb.png,NO,Dev:8.63 Ratio:0.03
00_17_1680262572890_rgb.png,NO,Dev:26.36 Ratio:0.01
00_17_1680259712115_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680262727325_rgb.png,NO,Dev:3.70 Ratio:0.07
00_17_1680262506361_rgb.png,SÍ,Dev:0.02 Ratio:0.50
00_17_1680262609016_rgb.png,NO,Dev:20.79 Ratio:0.01
00_17_1680262280275_rgb.png,NO,Dev:5.40 Ratio:0.04
00_17_1680262616240_rgb.png,NO,Dev:4.74 Ratio:0.05
00_17_1680262255291_rgb.png,NO,Dev:11.59 Ratio:0.02
00_17_1680262442240_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680262524122_rgb.png,SÍ,Dev:0.03 Ratio:0.56
00_17_1680262218566_rgb.png,NO,Dev:2.96 Ratio:0.06
00_17_1680262674945_rgb.png,NO,Dev:111.16 Ratio:0.00
00_17_1680259478483_rgb.png,NO,Dev:10.19 Ratio:0.02
00_17_1680262400093_rgb.png,SÍ,Dev:0.06 Ratio:0.48
00_17_1680262726723_rgb.png,NO,Dev:8.92 Ratio:0.03
00_17_1680259638051_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680259528469_rgb.png,NO,Dev:2.59 Ratio:0.07
00_17_1680262463914_rgb.png,SÍ,Dev:0.06 Ratio:0.68
00_17_1680262515390_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680262464215_rgb.png,SÍ,Dev:0.05 Ratio:0.55
00_17_1680259503478_rgb.png,NO,Dev:2.99 Ratio:0.07
00_17_1680259729883_rgb.png,NO,Dev:61.64 Ratio:0.00
00_17_1680262637914_rgb.png,NO,Dev:2.18 Ratio:0.11
00_17_1680262722207_rgb.png,NO,Dev:1.60 Ratio:0.13
00_17_1680262246260_rgb.png,NO,Dev:4.82 Ratio:0.04
00_17_1680262313993_rgb.png,NO,Dev:3.50 Ratio:0.06
00_17_1680259514317_rgb.png,NO,Dev:1.70 Ratio:0.08
00_17_1680259635943_rgb.png,SÍ,Dev:0.01 Ratio:0.57
00_17_1680259498360_rgb.png,NO,Dev:0.91 Ratio:0.18
00_17_1680262203214_rgb.png,NO,Dev:5.90 Ratio:0.03
00_17_1680262475653_rgb.png,NO,Dev:0.36 Ratio:0.62
00_17_1680259775343_rgb.png,NO,Dev:4.82 Ratio:0.07
00_17_1680259790397_rgb.png,NO,Dev:1.16 Ratio:0.25
00_17_1680259588677_rgb.png,NO,Dev:1.33 Ratio:0.24
00_17_1680262624970_rgb.png,NO,Dev:1.68 Ratio:0.13
00_17_1680259541415_rgb.png,NO,Dev:1.31 Ratio:0.17
00_17_1680259559779_rgb.png,NO,Dev:1.59 Ratio:0.15
00_17_1680262500340_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680259653707_rgb.png,SÍ,Dev:0.12 Ratio:0.49
00_17_1680262721304_rgb.png,NO,Dev:1.88 Ratio:0.11
00_17_1680259761795_rgb.png,NO,Dev:0.64 Ratio:0.21
00_17_1680262705349_rgb.png,NO,Dev:20.97 Ratio:0.01
00_17_1680262679761_rgb.png,NO,Dev:11.97 Ratio:0.02
00_17_1680262685480_rgb.png,NO,Dev:9.77 Ratio:0.03
00_17_1680262204418_rgb.png,NO,Dev:3.62 Ratio:0.05
00_17_1680262182142_rgb.png,NO,Dev:1001.93 Ratio:0.00
00_17_1680259642266_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680262282985_rgb.png,NO,Dev:3.40 Ratio:0.06
00_17_1680259817191_rgb.png,NO,Dev:6.88 Ratio:0.04
00_17_1680262542786_rgb.png,NO,Dev:3.16 Ratio:0.09
00_17_1680259792806_rgb.png,NO,Dev:3.33 Ratio:0.08
00_17_1680259661236_rgb.png,SÍ,Dev:0.02 Ratio:0.79
00_17_1680262430499_rgb.png,SÍ,Dev:0.04 Ratio:0.51
00_17_1680262720702_rgb.png,NO,Dev:1.31 Ratio:0.16
00_17_1680262385943_rgb.png,SÍ,Dev:0.00 Ratio:0.52
00_17_1680262405813_rgb.png,SÍ,Dev:0.16 Ratio:0.48
00_17_1680262676450_rgb.png,NO,Dev:3.16 Ratio:0.11
00_17_1680259623600_rgb.png,SÍ,Dev:0.01 Ratio:0.57
00_17_1680262514187_rgb.png,SÍ,Dev:0.15 Ratio:0.55
00_17_1680259774741_rgb.png,NO,Dev:91.38 Ratio:0.00
00_17_1680259466736_rgb.png,NO,Dev:3.68 Ratio:0.05
00_17_1680262566870_rgb.png,NO,Dev:7.18 Ratio:0.04
00_17_1680259725667_rgb.png,NO,Dev:3.93 Ratio:0.06
00_17_1680262657481_rgb.png,NO,Dev:6.34 Ratio:0.04
00_17_1680262543388_rgb.png,NO,Dev:14.27 Ratio:0.02
00_17_1680259625406_rgb.png,SÍ,Dev:0.00 Ratio:0.57
00_17_1680262239337_rgb.png,NO,Dev:19.29 Ratio:0.01
00_17_1680262227597_rgb.png,NO,Dev:217.15 Ratio:0.00
00_17_1680259478783_rgb.png,NO,Dev:3.61 Ratio:0.06
00_17_1680262704747_rgb.png,NO,Dev:40.91 Ratio:0.01
00_17_1680259716934_rgb.png,NO,Dev:3.12 Ratio:0.09
00_17_1680262386545_rgb.png,SÍ,Dev:0.02 Ratio:0.51
00_17_1680259805150_rgb.png,NO,Dev:2.35 Ratio:0.20
00_17_1680262406415_rgb.png,SÍ,Dev:0.13 Ratio:0.53
00_17_1680259607645_rgb.png,SÍ,Dev:0.00 Ratio:0.54
00_17_1680259780161_rgb.png,NO,Dev:3.13 Ratio:0.11
00_17_1680262291414_rgb.png,NO,Dev:14.41 Ratio:0.02
00_17_1680262713477_rgb.png,NO,Dev:62.84 Ratio:0.00
00_17_1680259768418_rgb.png,NO,Dev:4.76 Ratio:0.05
00_17_1680259637147_rgb.png,SÍ,Dev:0.02 Ratio:0.51
00_17_1680259589279_rgb.png,NO,Dev:1.21 Ratio:0.23
00_17_1680262578912_rgb.png,NO,Dev:10.26 Ratio:0.02
00_17_1680262642129_rgb.png,NO,Dev:9.81 Ratio:0.02
00_17_1680262271245_rgb.png,NO,Dev:5.42 Ratio:0.03
00_17_1680262213449_rgb.png,NO,Dev:27.64 Ratio:0.01
00_17_1680259530275_rgb.png,NO,Dev:2.54 Ratio:0.07
00_17_1680262186054_rgb.png,NO,Dev:10.49 Ratio:0.02
00_17_1680259482698_rgb.png,NO,Dev:3.97 Ratio:0.05
00_17_1680262626174_rgb.png,NO,Dev:1.37 Ratio:0.15
00_17_1680262426284_rgb.png,SÍ,Dev:0.05 Ratio:0.49
00_17_1680262708360_rgb.png,NO,Dev:11.40 Ratio:0.02
00_17_1680259732291_rgb.png,NO,Dev:70.19 Ratio:0.00
00_17_1680259806053_rgb.png,NO,Dev:2.49 Ratio:0.18
00_17_1680259729582_rgb.png,NO,Dev:68.84 Ratio:0.00
00_17_1680262387147_rgb.png,SÍ,Dev:0.04 Ratio:0.52
00_17_1680262270643_rgb.png,NO,Dev:27.22 Ratio:0.01
00_17_1680262407017_rgb.png,NO,Dev:0.24 Ratio:0.55
00_17_1680262178529_rgb.png,NO,Dev:9.68 Ratio:0.02
00_17_1680262238735_rgb.png,NO,Dev:2.74 Ratio:0.08
00_17_1680262474448_rgb.png,NO,Dev:0.40 Ratio:0.59
00_17_1680259636545_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680262493415_rgb.png,SÍ,Dev:0.06 Ratio:0.53
00_17_1680259755171_rgb.png,NO,Dev:0.74 Ratio:0.22
00_17_1680262265525_rgb.png,NO,Dev:7.44 Ratio:0.02
00_17_1680262312789_rgb.png,NO,Dev:3.53 Ratio:0.06
00_17_1680259798226_rgb.png,NO,Dev:13.50 Ratio:0.02
00_17_1680259555865_rgb.png,NO,Dev:2.81 Ratio:0.07
00_17_1680262581921_rgb.png,NO,Dev:3.82 Ratio:0.05
00_17_1680262659588_rgb.png,NO,Dev:2.51 Ratio:0.20
00_17_1680262675246_rgb.png,NO,Dev:7.39 Ratio:0.04
00_17_1680262332356_rgb.png,NO,Dev:1.12 Ratio:0.13
00_17_1680262356439_rgb.png,SÍ,Dev:0.09 Ratio:0.52
00_17_1680262355837_rgb.png,SÍ,Dev:0.10 Ratio:0.51
00_17_1680259785581_rgb.png,NO,Dev:4.12 Ratio:0.08
00_17_1680259757881_rgb.png,NO,Dev:1.73 Ratio:0.11
00_17_1680262211040_rgb.png,NO,Dev:2.82 Ratio:0.06
00_17_1680259683817_rgb.png,SÍ,Dev:0.06 Ratio:0.55
00_17_1680259584462_rgb.png,NO,Dev:1.18 Ratio:0.20
00_17_1680262678858_rgb.png,NO,Dev:6.92 Ratio:0.03
00_17_1680262353730_rgb.png,SÍ,Dev:0.12 Ratio:0.52
00_17_1680262247766_rgb.png,NO,Dev:17.63 Ratio:0.01
00_17_1680259723257_rgb.png,NO,Dev:49.38 Ratio:0.01
00_17_1680259472760_rgb.png,NO,Dev:9.94 Ratio:0.02
00_17_1680262244153_rgb.png,NO,Dev:30.80 Ratio:0.01
00_17_1680262705951_rgb.png,NO,Dev:2.87 Ratio:0.08
00_17_1680259794010_rgb.png,NO,Dev:24.36 Ratio:0.01
00_17_1680262599082_rgb.png,NO,Dev:0.97 Ratio:0.18
00_17_1680259573024_rgb.png,NO,Dev:2.62 Ratio:0.08
00_17_1680259604332_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262393469_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262368180_rgb.png,SÍ,Dev:0.08 Ratio:0.55
00_17_1680262507866_rgb.png,SÍ,Dev:0.11 Ratio:0.53
00_17_1680259520339_rgb.png,NO,Dev:2.07 Ratio:0.09
00_17_1680262674644_rgb.png,NO,Dev:13.85 Ratio:0.02
00_17_1680259497155_rgb.png,NO,Dev:1.04 Ratio:0.18
00_17_1680259773838_rgb.png,NO,Dev:6.29 Ratio:0.04
00_17_1680262329948_rgb.png,NO,Dev:22.18 Ratio:0.01
00_17_1680259664547_rgb.png,SÍ,Dev:0.04 Ratio:1.09
00_17_1680259694352_rgb.png,SÍ,Dev:0.06 Ratio:0.54
00_17_1680259572422_rgb.png,NO,Dev:4.31 Ratio:0.05
00_17_1680262604800_rgb.png,NO,Dev:1.18 Ratio:0.15
00_17_1680259721752_rgb.png,NO,Dev:2.81 Ratio:0.08
00_17_1680262690296_rgb.png,NO,Dev:2.31 Ratio:0.12
00_17_1680262432305_rgb.png,SÍ,Dev:0.10 Ratio:0.52
00_17_1680262234821_rgb.png,NO,Dev:69.41 Ratio:0.00
00_17_1680262650256_rgb.png,NO,Dev:3.33 Ratio:0.08
00_17_1680262209535_rgb.png,NO,Dev:4.95 Ratio:0.04
00_17_1680259546232_rgb.png,NO,Dev:3.04 Ratio:0.07
00_17_1680259634438_rgb.png,SÍ,Dev:0.02 Ratio:0.51
00_17_1680262241443_rgb.png,NO,Dev:3.95 Ratio:0.05
00_17_1680262706553_rgb.png,NO,Dev:8.51 Ratio:0.03
00_17_1680259662741_rgb.png,SÍ,Dev:0.01 Ratio:0.55
