timestamp,ruta_original,ruta_generada,status,mpjpe,pck5,cosine,calidad,worst_joint
1680259675084,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259675084_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259675084_rgb.png,OK,2.941017420625547,87.87878787878788,0.998774311856393,aceptable,32
1680259675385,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259675385_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259675385_rgb.png,OK,4.2372603498324795,72.72727272727273,0.9978048478142507,aceptable,19
1680259675686,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259675686_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259675686_rgb.png,OK,4.045107846777741,72.72727272727273,0.9965088046982423,aceptable,19
1680259675987,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259675987_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259675987_rgb.png,OK,6.969058793428498,69.6969696969697,0.9894974862312058,crítico,19
1680259676288,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259676288_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259676288_rgb.png,OK,5.4126169708664245,72.72727272727273,0.9946480160669919,aceptable,19
1680259676589,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259676589_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259676589_rgb.png,OK,4.60788701023315,87.87878787878788,0.9956862182655216,aceptable,19
1680259676890,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259676890_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259676890_rgb.png,OK,3.444979285008331,84.84848484848484,0.9985789455004783,aceptable,17
1680259677192,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259677192_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259677192_rgb.png,OK,5.663695424547708,72.72727272727273,0.9907390776763326,aceptable,19
1680259677493,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259677493_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259677493_rgb.png,OK,5.439014660656844,75.75757575757575,0.9901877014155767,aceptable,19
1680259677794,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259677794_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259677794_rgb.png,OK,2.874194273409463,81.81818181818183,0.999365406594627,aceptable,31
